Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross,Profit,Ratio
7/31/2013,The Smurfs 2,110000000,71017784,348547523,238547523,0.315595
3/9/2016,The Divergent Series: Allegiant,110000000,66184051,172022517,62022517,0.639451
6/12/2009,The Taking of Pelham 123,110000000,65452312,152364370,42364370,0.721954
10/25/2013,Ender's Game,110000000,61737191,127983283,17983283,0.859487
4/2/2004,Home on the Range,110000000,50026353,76482461,-33517539,1.43824
6/13/1997,Speed 2: Cruise Control,110000000,48097081,150468000,40468000,0.731052
5/6/2005,Kingdom of Heaven,110000000,47398413,218674938,108674938,0.50303
3/23/2017,Ghost in the Shell,110000000,40563557,167910690,57910690,0.65511
6/16/2004,Around the World in 80 Days,110000000,24004159,72004159,-37995841,1.52769
11/21/2003,The Cat in the Hat,109000000,101018283,133818283,24818283,0.814537
12/25/2001,Ali,109000000,58183966,87683966,-21316034,1.2431
9/30/2015,The Martian,108000000,228433663,655111538,547111538,0.164857
11/20/2016,Allied,106000000,40098064,119266661,13266661,0.888765
7/16/2004,I Robot,105000000,144801023,348629585,243629585,0.301179
12/17/1999,Stuart Little,105000000,140015224,298815224,193815224,0.351388
11/25/2009,The Princess and the Frog,105000000,104400899,270997378,165997378,0.387458
3/7/2008,10000 B.C.,105000000,94784201,269065678,164065678,0.390239
7/1/2016,Ice Age: Collision Course,105000000,64063008,402156682,297156682,0.261092
4/27/2001,Town & Country,105000000,6712451,10364769,-94635231,10.1305
9/19/2017,Kingsman: The Golden Circle,104000000,100234838,408803696,304803696,0.254401
6/9/2000,Gone in 60 Seconds,103300000,101643008,232643008,129343008,0.444028
5/4/2000,Gladiator,103000000,187683805,456435588,353435588,0.225662
5/23/2013,The Hangover 3,103000000,112200072,362000072,259000072,0.28453
3/9/2018,A Wrinkle in Time,103000000,100478608,133214549,30214549,0.773189
7/1/2009,Public Enemies,102500000,97104620,212282709,109782709,0.482847
11/17/2006,Casino Royale,102000000,167365000,594420283,492420283,0.171596
6/21/2002,Minority Report,102000000,132024714,358824714,256824714,0.284261
12/13/2018,Bumblebee,102000000,127195589,465195589,363195589,0.219263
10/26/2012,Cloud Atlas,102000000,27108272,130673154,28673154,0.780573
11/15/2002,Harry Potter and the Chamber of Secrets,100000000,262233381,875262553,775262553,0.114251
7/2/1991,Terminator 2: Judgment Day,100000000,203464105,515390883,415390883,0.194027
6/16/1995,Batman Forever,100000000,184031112,336529144,236529144,0.297151
7/27/2001,Planet of the Apes,100000000,180011740,362211740,262211740,0.276082
11/19/2004,National Treasure,100000000,173005002,331323410,231323410,0.30182
12/25/2012,Django Unchained,100000000,162805434,449841566,349841566,0.2223
12/25/2019,1917,100000000,159227644,370603379,270603379,0.26983
12/22/2010,Little Fockers,100000000,148438600,310650574,210650574,0.321905
7/15/1994,True Lies,100000000,146282411,365300000,265300000,0.273748
11/2/2007,American Gangster,100000000,130164645,267985456,167985456,0.373155
9/18/2009,Cloudy with a Chance of Meatballs,100000000,124870275,236827677,136827677,0.422248
8/6/2010,The Other Guys,100000000,119219978,170936470,70936470,0.585013
12/17/2004,Lemony Snicket's A Series of Unfortunate Events,100000000,118627117,212956024,112956024,0.469581
12/25/2013,The Wolf of Wall Street,100000000,116949183,389918903,289918903,0.256464
5/24/2013,Epic,100000000,107518682,262794441,162794441,0.380526
6/21/1996,Eraser,100000000,101295562,234400000,134400000,0.426621
6/21/1996,The Hunchback of Notre Dame,100000000,100138851,325500000,225500000,0.30722
12/15/2000,The Emperor's New Groove,100000000,89630573,169630573,69630573,0.589516
8/15/2012,The Expendables 2,100000000,85028192,311979256,211979256,0.320534
10/16/2009,Where the Wild Things Are,100000000,77233467,99123656,-876344,1.00884
12/15/2006,Eragon,100000000,75030163,249488115,149488115,0.400821
7/23/2014,Hercules,100000000,72688614,243388614,143388614,0.410866
12/10/2010,The Tourist,100000000,67631157,278731369,178731369,0.358768
11/24/1999,End of Days,100000000,66889043,212026975,112026975,0.471638
12/25/2019,Spies in Disguise,100000000,66757013,165138481,65138481,0.605552
6/11/2004,The Stepford Wives,100000000,59475623,96150482,-3849518,1.04004
6/8/2007,Surf’s Up,100000000,58867694,145395745,45395745,0.687778
12/8/2006,Blood Diamond,100000000,57377916,171377916,71377916,0.583506
11/7/2019,Midway,100000000,56846802,126829063,26829063,0.788463
9/24/2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,39716717,0.715734
11/7/1997,Starship Troopers,100000000,54768952,121100000,21100000,0.825764
6/5/2009,Land of the Lost,100000000,49438370,69548641,-30451359,1.43784
12/18/2003,Peter Pan,100000000,48417850,95255485,-4744515,1.04981
3/15/2019,Wonder Park,100000000,45216793,115112118,15112118,0.868718
7/23/2004,Catwoman,100000000,40202379,82078046,-17921954,1.21835
8/14/2014,The Expendables 3,100000000,39322544,209461378,109461378,0.477415
11/27/2002,Treasure Planet,100000000,38120554,91800000,-8200000,1.08932
3/12/2010,Green Zone,100000000,35497337,97523020,-2476980,1.0254
10/13/2017,Geostorm,100000000,33700160,220796009,120796009,0.452907
12/2/2015,Point Break,100000000,28782481,126704591,26704591,0.789237
12/17/2019,Cats,100000000,27166770,75486351,-24513649,1.32474
11/26/2015,In the Heart of the Sea,100000000,25020758,89693309,-10306691,1.11491
4/18/2014,Transcendence,100000000,23022309,103039258,3039258,0.970504
2/18/2005,Son of the Mask,100000000,17018422,59918422,-40081578,1.66894
12/5/2018,Mortal Engines,100000000,15951040,85480271,-14519729,1.16986
2/3/2021,Chaos Walking,100000000,13287908,26943020,-73056980,3.71154
10/13/2021,The Last Duel,100000000,10853945,29690034,-70309966,3.36813
8/16/2002,The Adventures of Pluto Nash,100000000,4411102,7094995,-92905005,14.0944
1/20/2012,Jin líng shí san chai,100000000,311434,98227017,-1772983,1.01805
6/12/2020,Artemis Fowl,100000000,0,0,-100000000,N/A
12/8/2021,West Side Story,100000000,0,0,-100000000,N/A
11/5/2015,The Peanuts Movie,99000000,130178411,250091610,151091610,0.395855
2/6/2019,The LEGO Movie 2: The Second Part,99000000,105806508,190131036,91131036,0.520694
11/21/2018,Robin Hood,99000000,30824628,85210012,-13789988,1.16184
5/4/2001,The Mummy Returns,98000000,202007640,435040395,337040395,0.225266
11/14/2019,Ford v. Ferrari,97600000,117624357,224418748,126818748,0.434901
12/20/2002,Gangs of New York,97000000,77730500,183124621,86124621,0.529694
5/4/2017,Alien: Covenant,97000000,74262031,238521247,141521247,0.406672
3/6/2015,Cinderella,95000000,201151353,542351353,447351353,0.175163
6/27/2012,Ice Age: Continental Drift,95000000,161321843,879765137,784765137,0.107983
12/28/2001,Black Hawk Down,95000000,108638745,159691085,64691085,0.594899
5/27/2010,Sex and the City 2,95000000,95347692,294680778,199680778,0.322383
2/12/2010,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,128050874,0.425912
8/10/2012,The Campaign,95000000,86907746,104907746,9907746,0.905558
11/12/2010,Unstoppable,95000000,81562942,165720921,70720921,0.573253
5/9/1997,The Fifth Element,95000000,63570862,263893960,168893960,0.359993
3/31/2000,The Road to El Dorado,95000000,50802661,65700000,-29300000,1.44597
12/11/2009,The Lovely Bones,95000000,44114232,94894448,-105552,1.00111
6/30/2016,Ben-Hur,95000000,26410477,91669648,-3330352,1.03633
12/19/2014,Seventh Son,95000000,17725785,108874967,13874967,0.872561
5/30/2003,Finding Nemo,94000000,380529370,936094852,842094852,0.100417
12/17/2003,The Lord of the Rings: The Return of the King,94000000,377845905,1120214046,1026214046,0.0839125
12/18/2002,The Lord of the Rings: The Two Towers,94000000,342548984,919148764,825148764,0.102269
6/15/2001,Lara Croft: Tomb Raider,94000000,131144183,273330185,179330185,0.343906
1/29/2015,Kingsman: The Secret Service,94000000,128261724,404561724,310561724,0.23235
12/19/2001,The Lord of the Rings: The Fellowship of the Ring,93000000,315544750,891216824,798216824,0.104352
7/18/2001,Jurassic Park III,93000000,181166115,365900000,272900000,0.254168
8/5/2011,Rise of the Planet of the Apes,93000000,176760185,470986200,377986200,0.197458
2/14/2008,The Spiderwick Chronicles,92500000,71195053,162839667,70339667,0.568043
10/22/2004,The Incredibles,92000000,261441092,631441092,539441092,0.145698
2/6/2013,A Good Day to Die Hard,92000000,67349198,304249198,212249198,0.302384
4/9/2004,The Alamo,92000000,22406362,23911362,-68088638,3.84754
12/22/1995,Cutthroat Island,92000000,10017322,18517322,-73482678,4.96832
12/19/2013,The Secret Life of Walter Mitty,91000000,58236838,187861183,96861183,0.4844
12/20/2017,Jumanji: Welcome to the Jungle,90000000,404508916,961613199,871613199,0.0935927
7/1/1997,Men in Black,90000000,250690539,587790539,497790539,0.153116
11/19/1999,Toy Story 2,90000000,245852179,511358276,421358276,0.176002
8/3/2001,Rush Hour 2,90000000,226164286,347425832,257425832,0.259048
12/25/2009,Sherlock Holmes,90000000,209028679,498438212,408438212,0.180564
1/15/2020,Bad Boys For Life,90000000,204417855,424536881,334536881,0.211996
7/1/2009,Ice Age: Dawn of the Dinosaurs,90000000,196573705,886686817,796686817,0.101501
12/12/2018,Spider-Man: Into The Spider-Verse 3D,90000000,190173195,375654619,285654619,0.239582
7/21/2000,What Lies Beneath,90000000,155464351,288693989,198693989,0.311749
2/13/2020,Sonic The Hedgehog,90000000,146066470,304961681,214961681,0.295119
4/8/2011,Rio,90000000,143619809,487519809,397519809,0.184608
7/24/2019,Once Upon a Time…in Hollywood,90000000,142502728,377562039,287562039,0.238371
10/6/2006,The Departed,90000000,132384315,289660619,199660619,0.310708
11/3/2000,Charlie's Angels,90000000,125305545,259736090,169736090,0.346506
6/19/1998,Mulan,90000000,120620254,303500000,213500000,0.29654
8/13/2008,Tropic Thunder,90000000,110515313,191145256,101145256,0.470846
12/20/2011,The Girl with the Dragon Tattoo,90000000,102515793,239373970,149373970,0.375981
7/11/1997,Contact,90000000,100920329,165900000,75900000,0.542495
6/6/2008,You Don't Mess With the Zohan,90000000,100018837,202910991,112910991,0.443544
5/19/1995,Die Hard: With a Vengeance,90000000,100012499,366101666,276101666,0.245833
9/12/2016,The Magnificent Seven,90000000,93432655,162136124,72136124,0.555089
12/18/2015,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,159517956,0.360695
6/8/2001,Atlantis: The Lost Empire,90000000,84052762,186049020,96049020,0.483743
12/25/2008,Valkyrie,90000000,83107829,203932174,113932174,0.441323
7/16/2015,Pixels,90000000,78765986,244041804,154041804,0.368789
6/29/2001,Artificial Intelligence: AI,90000000,78616689,235900000,145900000,0.381518
11/26/2003,The Haunted Mansion,90000000,75817994,155750628,65750628,0.577847
8/4/2000,Hollow Man,90000000,73209340,191200000,101200000,0.470711
4/22/2005,The Interpreter,90000000,72708161,162753837,72753837,0.552982
8/7/2013,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,110859554,0.448074
7/25/2003,Lara Croft: Tomb Raider: The Cradle of Life,90000000,65653758,157092943,67092943,0.572909
5/27/2016,Now You See Me 2,90000000,65075540,328325007,238325007,0.274119
11/21/2001,Spy Game,90000000,62362560,143049560,53049560,0.629153
4/4/1997,The Saint,90000000,61363304,169400000,79400000,0.531287
3/10/2000,Mission to Mars,90000000,60874615,106000000,16000000,0.849057
3/6/2018,Tomb Raider,90000000,58250803,273477501,183477501,0.329095
12/17/1999,Bicentennial Man,90000000,58220776,87420776,-2579224,1.0295
7/7/2004,King Arthur,90000000,51877963,203653524,113653524,0.441927
4/25/1997,Volcano,90000000,47546796,120100000,30100000,0.749376
3/26/1997,The Devil's Own,90000000,42885593,140900000,50900000,0.638751
7/19/2002,K-19: The Widowmaker,90000000,35168966,65716126,-24283874,1.36953
8/19/2011,Conan the Barbarian,90000000,21295021,63356133,-26643867,1.42054
10/21/2011,The Three Musketeers,90000000,20377913,139877913,49877913,0.643418
4/21/2017,The Promise,90000000,8224288,10551417,-79448583,8.52966
11/24/2010,The Nutcracker in 3D,90000000,195459,20466016,-69533984,4.39753
12/13/2017,Bright,90000000,0,0,-90000000,N/A
5/14/2021,Army of the Dead,90000000,0,0,-90000000,N/A
5/10/1996,Twister,88000000,241688385,495700000,407700000,0.177527
6/3/2005,Cinderella Man,88000000,61649911,105021488,17021488,0.837924
9/11/2018,The Predator,88000000,51024708,159487563,71487563,0.551767
7/21/2021,Snake Eyes: G.I. Joe Origins,88000000,28264325,34666981,-53333019,2.53844
7/8/2005,Fantastic Four,87500000,154696080,333132750,245632750,0.262658
2/9/2001,Hannibal,87000000,165092266,350100280,263100280,0.2485
7/25/2003,Seabiscuit,86000000,120277854,148715342,62715342,0.578286
12/22/2000,Cast Away,85000000,233632142,427230516,342230516,0.198956
11/17/2006,Happy Feet,85000000,198000317,385000317,300000317,0.220779
12/7/2001,Ocean's Eleven,85000000,183417150,450728529,365728529,0.188584
7/23/2004,The Bourne Supremacy,85000000,176087450,311001124,226001124,0.273311
7/25/1997,Air Force One,85000000,172956409,315268353,230268353,0.269612
4/2/2009,Fast & Furious,85000000,155064265,359347833,274347833,0.23654
3/14/2008,Horton Hears a Who,85000000,154529439,299477886,214477886,0.283827
3/21/2014,Divergent,85000000,150947895,276014965,191014965,0.307954
9/27/2012,Hotel Transylvania,85000000,148313048,378223189,293223189,0.224735
4/3/2019,Shazam!,85000000,140371656,363664533,278664533,0.233732
11/21/2007,Enchanted,85000000,127706877,340384141,255384141,0.249718
2/8/2012,Safe House,85000000,126181630,207884401,122884401,0.408881
7/20/2007,I Now Pronounce You Chuck and Larry,85000000,119725280,185708462,100708462,0.457707
6/8/2007,Ocean's Thirteen,85000000,117144465,311744465,226744465,0.272659
12/25/2009,It’s Complicated,85000000,112735375,224614744,139614744,0.378426
11/20/1998,Enemy of the State,85000000,111549836,250649836,165649836,0.339119
9/29/2006,Open Season,85000000,85105259,191932158,106932158,0.442865
11/4/2011,Tower Heist,85000000,78046570,150422946,65422946,0.565073
11/22/2000,102 Dalmatians,85000000,66941559,66941559,-18058441,1.26976
3/15/2012,Mirror Mirror,85000000,64935167,173613482,88613482,0.489593
12/8/2006,The Holiday,85000000,63280000,204920447,119920447,0.414795
6/15/2006,The Fast and the Furious: Tokyo Drift,85000000,62615510,157794205,72794205,0.538676
12/9/2005,Memoirs of a Geisha,85000000,57010853,161510853,76510853,0.52628
3/16/2001,Enemy at the Gates,85000000,51396781,96971293,11971293,0.876548
6/18/1993,Last Action Hero,85000000,50016394,137298489,52298489,0.619089
9/26/2003,The Rundown,85000000,47641743,80831893,-4168107,1.05157
11/11/2011,Arthur Christmas,85000000,46462469,148227995,63227995,0.573441
1/19/2017,xXx: Return of Xander Cage,85000000,44898413,345033359,260033359,0.246353
11/13/1998,Meet Joe Black,85000000,44650003,44650003,-40349997,1.9037
7/30/2010,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,28026383,0.752037
2/8/2002,Collateral Damage,85000000,40048332,78353508,-6646492,1.08483
3/15/2002,Showtime,85000000,37948765,78948765,-6051235,1.07665
6/30/1995,Judge Dredd,85000000,34687912,113487912,28487912,0.748978
3/2/2007,Zodiac,85000000,33080084,83080084,-1919916,1.02311
8/13/2010,Scott Pilgrim vs. The World,85000000,32841100,49286548,-35713452,1.72461
3/28/2003,The Core,85000000,31111260,74120792,-10879208,1.14678
5/9/1997,Father's Day,85000000,28681080,35681080,-49318920,2.38221
12/11/2017,The Greatest Showman,84000000,174340174,433748957,349748957,0.19366
6/14/2002,Scooby-Doo,84000000,153294164,276294164,192294164,0.304024
7/28/2000,Nutty Professor II: The Klumps,84000000,123307945,166307945,82307945,0.505087
7/19/2013,RED 2,84000000,53262560,141507355,57507355,0.593609
6/23/2006,Click,82500000,137355633,237685089,155185089,0.347098
12/15/2006,Charlotte\'s Web,82500000,82985708,143985708,61485708,0.572974
2/14/2008,Jumper,82500000,80172128,222640812,140140812,0.370552
7/11/2008,Hellboy II: The Golden Army,82500000,75986503,160388063,77888063,0.514377
5/27/2005,The Longest Yard,82000000,158119460,191558505,109558505,0.428068
8/13/2010,The Expendables,82000000,103068524,268268174,186268174,0.305664
2/5/2020,Birds of Prey (And the Fantabulous Emancipation…,82000000,84158461,201852140,119852140,0.406238
