Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross,Profit,Profit%
8/19/2005,The 40 Year-old Virgin,26000000,109449237,176276839,150276839,577.9878423
12/11/1998,Shakespeare in Love,26000000,100317794,279500000,253500000,975
12/21/1990,Kindergarten Cop,26000000,91457688,202000000,176000000,676.9230769
8/6/2008,Pineapple Express,26000000,87341380,102404019,76404019,293.8616115
12/22/1993,Philadelphia,26000000,77324422,201324422,175324422,674.3247
7/31/1998,Ever After: A Cinderella Story,26000000,65705772,65705772,39705772,152.7145077
8/10/1990,Flatliners,26000000,61308153,61308153,35308153,135.8005885
8/15/2003,Open Range,26000000,58331254,68613992,42613992,163.8999692
8/19/2005,Red Eye,26000000,57891803,96666486,70666486,271.7941769
12/9/2011,New Year’s Eve,26000000,54544638,146850273,120850273,464.8087423
6/15/1977,A Bridge Too Far,26000000,50800000,50800000,24800000,95.38461538
4/24/2013,Pain & Gain,26000000,49875291,81275291,55275291,212.5972731
1/31/2003,Final Destination 2,26000000,46896664,90396664,64396664,247.6794769
12/22/2000,O Brother Where Art Thou?,26000000,45506619,75763814,49763814,191.3992846
12/29/2004,In Good Company,26000000,45489752,63463195,37463195,144.0892115
1/22/2010,Legion,26000000,40168080,67647574,41647574,160.1829769
8/29/2012,Lawless,26000000,37397291,54393687,28393687,109.2064885
3/29/2002,Clockstoppers,26000000,36985501,38788828,12788828,49.1878
7/10/1985,Silverado,26000000,33200000,33200000,7200000,27.69230769
12/4/2009,Brothers,26000000,28544157,45043870,19043870,73.24565385
10/17/2014,The Best of Me,26000000,26766213,41059418,15059418,57.92083846
3/12/2004,Agent Cody Banks 2: Destination London,26000000,23514247,28703083,2703083,10.39647308
11/23/2016,Bad Santa 2,26000000,17782176,23345113,-2654887,-10.21110385
8/3/2001,Original Sin,26000000,16521410,16521410,-9478590,-36.45611538
4/12/2012,The Raven,26000000,16008272,30601801,4601801,17.69923462
2/20/2004,Welcome to Mooseport,26000000,14469428,14494770,-11505230,-44.25088462
1/27/1995,Highlander: The Final Dimension,26000000,13738574,13738574,-12261426,-47.15933077
6/8/2015,Self/Less,26000000,12279691,33667319,7667319,29.48968846
11/1/2019,Motherless Brooklyn,26000000,9277736,18477736,-7522264,-28.93178462
8/24/2001,The Curse of the Jade Scorpion,26000000,7496522,18496522,-7503478,-28.85953077
2/12/2021,Judas and the Black Messiah,26000000,5453633,7033904,-18966096,-72.94652308
10/18/2013,The Fifth Estate,26000000,3254172,6154172,-19845828,-76.33010769
2/21/1997,Blood and Wine,26000000,1083350,1083350,-24916650,-95.83326923
10/30/2013,Blood Ties,26000000,42472,2923959,-23076041,-88.75400385
8/24/1997,The Grimm Brothers' Snow White,26000000,5000,5000,-25995000,-99.98076923
6/30/2015,Viy,26000000,0,34246770,8246770,31.71834615
3/17/2015,Accidental Love,26000000,0,135436,-25864564,-99.47909231
4/24/2015,The Face of an Angel,26000000,0,0,-26000000,-100
5/17/1996,Flipper,25530000,20080020,30593313,5063313,19.83279671
8/31/2005,The Constant Gardener,25500000,33579798,86301599,60801599,238.4376431
10/17/2008,W.,25100000,25534493,28575778,3475778,13.84772112
2/19/2004,The Passion of the Christ,25000000,370782930,622313635,597313635,2389.25454
11/24/1993,Mrs. Doubtfire,25000000,219195051,441286003,416286003,1665.144012
12/16/1988,Rain Man,25000000,172825435,412800000,387800000,1551.2
8/10/2011,The Help,25000000,169705587,213120004,188120004,752.480016
12/25/2016,Hidden Figures,25000000,169607287,231771716,206771716,827.086864
12/12/2008,Gran Torino,25000000,148095302,274543085,249543085,998.17234
4/9/2008,Taken,25000000,145000989,226941585,201941585,807.76634
1/17/2014,Ride Along,25000000,134202565,153733800,128733800,514.9352
11/25/1992,The Bodyguard,25000000,121945720,410945720,385945720,1543.78288
12/15/1993,Schindler’s List,25000000,96898818,322197132,297197132,1188.788528
7/2/2003,Legally Blonde 2: Red White & Blonde,25000000,90639088,125339088,100339088,401.356352
3/26/2004,Scooby-Doo 2: Monsters Unleashed,25000000,84185387,180856996,155856996,623.427984
7/9/2004,Anchorman: The Legend of Ron Burgundy,25000000,84136909,89476265,64476265,257.90506
12/4/2009,Up in the Air,25000000,83823381,166842739,141842739,567.370956
8/15/2003,Freddy vs. Jason,25000000,82622655,114576403,89576403,358.305612
2/16/2007,Bridge to Terabithia,25000000,82234139,137984788,112984788,451.939152
12/21/2001,Jimmy Neutron: Boy Genius,25000000,80936232,102992536,77992536,311.970144
1/18/2008,Cloverfield,25000000,80048433,171302226,146302226,585.208904
2/5/2010,Dear John,25000000,80014842,142033509,117033509,468.134036
3/22/1991,Teenage Mutant Ninja Turtles II: The Secret of …,25000000,78656813,78656813,53656813,214.627252
12/25/2012,Parental Guidance,25000000,77267296,120832383,95832383,383.329532
6/3/1987,The Untouchables,25000000,76270454,76271995,51271995,205.08798
11/9/2007,No Country for Old Men,25000000,74273505,164035753,139035753,556.143012
4/13/2001,Bridget Jones's Diary,25000000,71500556,277902373,252902373,1011.609492
12/15/2000,Chocolat,25000000,71309760,152500343,127500343,510.001372
1/21/2011,No Strings Attached,25000000,70662220,149228078,124228078,496.912312
1/13/2012,Contraband,25000000,66528000,98406855,73406855,293.62742
1/20/2017,A Dog’s Purpose,25000000,64321890,203055427,178055427,712.221708
4/19/2012,The Lucky One,25000000,60457138,96633833,71633833,286.535332
12/25/1993,Tombstone,25000000,56505065,56505065,31505065,126.02026
3/22/2000,Romeo Must Die,25000000,55973336,91036760,66036760,264.14704
6/6/2006,The Omen,25000000,54607383,119295584,94295584,377.182336
2/10/2006,Final Destination 3,25000000,54098051,112798051,87798051,351.192204
4/22/2011,Madea’s Big Happy Family,25000000,53345287,54160818,29160818,116.643272
12/13/2013,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,27543354,110.173416
11/12/2004,Finding Neverland,25000000,51676606,115036108,90036108,360.144432
1/27/2012,The Grey,25000000,51580136,81249176,56249176,224.996704
1/28/2005,Hide and Seek,25000000,51100486,123696741,98696741,394.786964
5/23/1986,Cobra,25000000,49042224,49042224,24042224,96.168896
8/22/2008,The House Bunny,25000000,48237389,71390601,46390601,185.562404
3/14/2003,Agent Cody Banks,25000000,47545060,58240458,33240458,132.961832
1/27/2006,Nanny McPhee,25000000,47279279,128745578,103745578,414.982312
9/19/1990,Goodfellas,25000000,46743809,47103147,22103147,88.412588
8/15/2014,The Giver,25000000,45090374,66540205,41540205,166.16082
12/9/1983,Scarface,25000000,44942821,44942821,19942821,79.771284
7/18/1997,Nothing To Lose,25000000,44480039,64594061,39594061,158.376244
11/20/1987,The Last Emperor,25000000,43984987,44005434,19005434,76.021736
11/12/2015,The Night Before,25000000,43035725,52568099,27568099,110.272396
10/15/1993,The Beverly Hillbillies,25000000,42222647,55598481,30598481,122.393924
12/27/2002,The Hours,25000000,41675994,97030468,72030468,288.121872
8/22/1997,Money Talks,25000000,41076865,41076865,16076865,64.30746
12/26/2007,There Will Be Blood,25000000,40222514,77208711,52208711,208.834844
12/20/2002,The Wild Thornberrys Movie,25000000,40108697,60694737,35694737,142.778948
6/13/2003,Rugrats Go Wild,25000000,39402572,55443032,30443032,121.772128
6/1/2005,The Sisterhood of the Traveling Pants,25000000,39053061,41560117,16560117,66.240468
5/31/2002,Undercover Brother,25000000,38230435,40796145,15796145,63.18458
12/25/2013,August: Osage County,25000000,37738810,50738810,25738810,102.95524
7/6/2001,Kiss of the Dragon,25000000,36833473,36833473,11833473,47.333892
5/16/2014,Million Dollar Arm,25000000,36447959,39217912,14217912,56.871648
3/30/2005,Beauty Shop,25000000,36351350,38351350,13351350,53.4054
12/25/2019,Just Mercy,25000000,36001502,50401502,25401502,101.606008
4/4/2003,What a Girl Wants,25000000,35990505,37216643,12216643,48.866572
8/29/2003,Jeepers Creepers 2,25000000,35623801,119923801,94923801,379.695204
9/7/2018,Peppermint,25000000,35418723,51800758,26800758,107.203032
9/21/2007,Good Luck Chuck,25000000,35017297,60709968,35709968,142.839872
2/28/2003,Cradle 2 the Grave,25000000,34657731,56434942,31434942,125.739768
3/17/2006,She's the Man,25000000,33889159,55279608,30279608,121.118432
12/10/2014,The Gambler,25000000,33680992,38718031,13718031,54.872124
8/24/2007,Mr. Bean’s Holiday,25000000,33302167,234981342,209981342,839.925368
4/22/2016,Mother’s Day,25000000,32492859,52367022,27367022,109.468088
10/16/1998,Bride of Chucky,25000000,32404188,50692188,25692188,102.768752
2/17/2017,Fist Fight,25000000,32187017,40286416,15286416,61.145664
11/21/2007,August Rush,25000000,31664162,64605762,39605762,158.423048
8/27/2004,Anacondas: The Hunt for the Blood Orchid,25000000,31526393,70326393,45326393,181.305572
12/9/2011,The Sitter,25000000,30542576,38749404,13749404,54.997616
11/6/1998,Elizabeth,25000000,30082699,82150642,57150642,228.602568
9/23/2070,Tora! Tora! Tora!,25000000,29548291,29548291,4548291,18.193164
1/23/1998,Spice World,25000000,29342592,56042592,31042592,124.170368
4/11/2014,Draft Day,25000000,28842237,29847480,4847480,19.38992
9/23/1994,The Shawshank Redemption,25000000,28241469,28419106,3419106,13.676424
2/3/2017,Rings,25000000,27793018,82917283,57917283,231.669132
5/22/2009,Dance Flick,25000000,25794018,32224624,7224624,28.898496
4/20/2001,Crocodile Dundee in Los Angeles,25000000,25590119,39393111,14393111,57.572444
7/26/1996,Kingpin,25000000,25023424,32223424,7223424,28.893696
3/18/2005,Ice Princess,25000000,24381334,25732334,732334,2.929336
8/26/2011,Don't Be Afraid of the Dark,25000000,24046682,39126427,14126427,56.505708
4/23/2010,The Losers,25000000,23591432,29863840,4863840,19.45536
4/24/2009,Fighting,25000000,23091010,32831707,7831707,31.326828
8/24/2007,War,25000000,22486409,40686409,15686409,62.745636
4/7/1995,Don Juan DeMarco,25000000,22032635,22032635,-2967365,-11.86946
4/22/2005,A Lot Like Love,25000000,21835784,41921590,16921590,67.68636
5/1/1998,He Got Game,25000000,21567853,22411948,-2588052,-10.352208
2/11/2011,The Eagle,25000000,19490041,38993548,13993548,55.974192
2/6/2015,Shaun the Sheep,25000000,19375982,101850986,76850986,307.403944
9/2/2011,Shark Night 3D,25000000,18877153,18877153,-6122847,-24.491388
3/23/2017,CHiPS,25000000,18600152,23190292,-1809708,-7.238832
10/11/2002,Punch-Drunk Love,25000000,17791031,24591031,-408969,-1.635876
2/20/2004,Eurotrip,25000000,17718223,20718223,-4281777,-17.127108
12/22/2017,Father Figures,25000000,17501244,21038441,-3961559,-15.846236
4/4/2008,The Ruins,25000000,17432844,22910563,-2089437,-8.357748
9/23/2016,Masterminds,25000000,17356894,30850666,5850666,23.402664
10/25/2013,The Counselor,25000000,16973715,71009334,46009334,184.037336
12/8/2006,Unaccompanied Minors,25000000,16655224,21970831,-3029169,-12.116676
12/7/2018,Mary Queen of Scots,25000000,16648499,47020146,22020146,88.080584
4/1/1988,Bright Lights Big City,25000000,16118077,16118077,-8881923,-35.527692
11/15/2002,Half Past Dead,25000000,15567860,19233280,-5766720,-23.06688
4/18/1986,Legend,25000000,15502112,23506237,-1493763,-5.975052
7/26/1996,The Adventures of Pinocchio,25000000,15382170,36682170,11682170,46.72868
9/30/2005,The Greatest Game Ever Played,25000000,15331289,15468266,-9531734,-38.126936
11/6/2009,The Box,25000000,15051977,34356760,9356760,37.42704
3/3/2000,The Next Best Thing,25000000,14983572,24355762,-644238,-2.576952
10/8/2010,My Soul to Take,25000000,14744435,16727470,-8272530,-33.09012
4/9/2004,The Girl Next Door,25000000,14589444,31635150,6635150,26.5406
8/15/2008,Fly Me To the Moon,25000000,14543943,43530281,18530281,74.121124
9/13/1996,Maximum Risk,25000000,14102929,51702929,26702929,106.811716
9/13/2002,Stealing Harvard,25000000,13973532,13973532,-11026468,-44.105872
8/3/2007,Hot Rod,25000000,13938332,14371564,-10628436,-42.513744
11/24/2021,Resident Evil: Welcome to Raccoon City,25000000,13745647,24845647,-154353,-0.617412
9/9/2011,Warrior,25000000,13657115,24215385,-784615,-3.13846
12/24/1999,Angela's Ashes,25000000,13038660,13038660,-11961340,-47.84536
9/22/2017,Battle of the Sexes,25000000,12638526,18445379,-6554621,-26.218484
12/21/2012,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,3012862,12.051448
8/6/2015,The 33,25000000,12227722,28287489,3287489,13.149956
6/21/1985,Lifeforce,25000000,11603545,11603545,-13396455,-53.58582
4/15/2011,The Conspirator,25000000,11538204,15907411,-9092589,-36.370356
7/3/2002,The Powerpuff Girls,25000000,11411644,16425701,-8574299,-34.297196
6/3/2005,The Lords of Dogtown,25000000,11273517,13424365,-11575635,-46.30254
7/1/1986,Big Trouble in Little China,25000000,11100000,11208970,-13791030,-55.16412
10/11/1996,Michael Collins,25000000,11092559,27572844,2572844,10.291376
3/28/2008,Stop-Loss,25000000,10915744,11229035,-13770965,-55.08386
10/8/1993,Gettysburg,25000000,10731997,10731997,-14268003,-57.072012
10/18/2002,Abandon,25000000,10719367,12219367,-12780633,-51.122532
9/16/2011,Straw Dogs,25000000,10324441,11253821,-13746179,-54.984716
8/13/1999,Brokedown Palace,25000000,10115014,11115766,-13884234,-55.536936
8/16/2002,Possession,25000000,10103647,14805812,-10194188,-40.776752
4/19/1996,Mrs. Winterbourne,25000000,10039566,10039566,-14960434,-59.841736
5/17/1991,Stone Cold,25000000,9286314,9286314,-15713686,-62.854744
1/24/2019,Serenity,25000000,8547045,13008804,-11991196,-47.964784
11/25/2009,The Road,25000000,8114270,29206732,4206732,16.826928
10/12/2018,Beautiful Boy,25000000,7634767,13314562,-11685438,-46.741752
4/6/2007,The Hoax,25000000,7164995,7164995,-17835005,-71.34002
3/14/2019,Captive State,25000000,5958315,9363210,-15636790,-62.54716
8/17/1984,Sheena,25000000,5778353,5778353,-19221647,-76.886588
9/2/2005,Underclassman,25000000,5654777,5654777,-19345223,-77.380892
3/23/2001,Say It Isn't So,25000000,5516708,5516708,-19483292,-77.933168
12/7/2005,The World's Fastest Indian,25000000,5128124,18991288,-6008712,-24.034848
4/25/2008,Deception,25000000,4598506,12850033,-12149967,-48.599868
3/1/1995,Tank Girl,25000000,4064333,4064333,-20935667,-83.742668
4/22/2005,King's Ransom,25000000,4008527,4049527,-20950473,-83.801892
8/23/2020,Bill & Ted Face the Music,25000000,3439660,6266609,-18733391,-74.933564
10/3/2008,Blindness,25000000,3073392,20052958,-4947042,-19.788168
4/13/2018,Sgt. Stubby: An American Hero,25000000,3054285,3823620,-21176380,-84.70552
12/16/2011,Carnage,25000000,2546747,38112154,13112154,52.448616
8/25/2017,Tulip Fever,25000000,2455635,6792768,-18207232,-72.828928
1/6/2006,BloodRayne,25000000,2405420,3711633,-21288367,-85.153468
9/11/2015,Legend,25000000,1872994,42425450,17425450,69.7018
11/20/2009,Bad Lieutenant: Port of Call New Orleans,25000000,1702112,12413949,-12586051,-50.344204
12/31/2015,Jane Got a Gun,25000000,1513793,3771345,-21228655,-84.91462
11/25/2009,Me and Orson Welles,25000000,1190003,1190003,-23809997,-95.239988
10/23/2020,All My Life,25000000,913935,2015472,-22984528,-91.938112
9/16/2005,Venom,25000000,881745,881745,-24118255,-96.47302
10/14/2005,Where the Truth Lies,25000000,872142,1415656,-23584344,-94.337376
9/11/1998,Without Limits,25000000,780326,780326,-24219674,-96.878696
5/23/2012,On the Road,25000000,720828,9313302,-15686698,-62.746792
8/24/2012,Les petits mouchoirs,25000000,205505,48530887,23530887,94.123548
6/30/2010,Love Ranch,25000000,137885,146149,-24853851,-99.415404
4/24/2015,Yi ge ren de wu lin,25000000,129115,129115,-24870885,-99.48354
,Sammy's avonturen: De geheime doorgang,25000000,0,71594792,46594792,186.379168
9/20/1996,Matilda,25000000,0,9755282,-15244718,-60.978872
3/18/2010,Belka i Strelka. Zvezdnye sobaki,25000000,0,9445081,-15554919,-62.219676
10/4/2011,La véritable histoire du Chat Botté,25000000,0,8208594,-16791406,-67.165624
3/15/2019,The Professor and the Madman,25000000,0,6352683,-18647317,-74.589268
7/8/2011,Ironclad,25000000,0,5297411,-19702589,-78.810356
6/20/2014,Red Sky,25000000,0,91116,-24908884,-99.635536
1/1/2070,Waterloo,25000000,0,0,-25000000,-100
1/10/2014,The Adventurer: The Curse of the Midas Box,25000000,0,0,-25000000,-100
,Reagan,25000000,0,0,-25000000,-100
11/9/2012,Dangerous Liaisons,24200000,17000,10447579,-13752421,-56.82818595
11/26/1986,Star Trek IV: The Voyage Home,24000000,109713132,133000000,109000000,454.1666667
12/12/1997,Scream 2,24000000,101363301,172363301,148363301,618.1804208
10/11/2019,The Addams Family,24000000,97864733,200612027,176612027,735.8834458
2/21/2003,Old School,24000000,75155000,86737464,62737464,261.4061
12/20/2006,Rocky Balboa,24000000,70269899,156229050,132229050,550.954375
6/18/2014,Think Like a Man Too,24000000,65028687,70027933,46027933,191.7830542
12/16/2016,Fences,24000000,57682904,64282881,40282881,167.8453375
2/18/2000,The Whole Nine Yards,24000000,57262492,85527867,61527867,256.3661125
10/14/2011,Footloose,24000000,51802742,62989834,38989834,162.4576417
4/5/2017,Going in Style,24000000,45018541,80812424,56812424,236.7184333
7/12/1991,Point Break,24000000,43218387,83531958,59531958,248.049825
9/20/1991,The Fisher King,24000000,41798224,41798224,17798224,74.15926667
11/13/1998,I Still Know What You Did Last Summer,24000000,40020622,40020622,16020622,66.75259167
11/21/2007,Hitman,24000000,39687694,99135571,75135571,313.0648792
12/16/2069,Hello Dolly,24000000,33208099,33208099,9208099,38.36707917
